"origName","decimalLongitude","decimalLatitude","year","database","acceptName","name","longitude","latitude","ID"
"Paspalum quadrifarium",151.2317,-33.76484,2004,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.2317,-33.76484,3396
"Paspalum quadrifarium",151.2363,-33.7827,2004,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.2363,-33.7827,3397
"Paspalum quadrifarium",151.3273,-33.4117,2004,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.3273,-33.4117,3398
"Paspalum quadrifarium",-59.10194,-37.36556,2004,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-59.10194,-37.36556,3399
"Paspalum quadrifarium",151.2348,-33.74976,2002,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.2348,-33.74976,3402
"Paspalum quadrifarium",151.4362,-33.23844,2002,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.4362,-33.23844,3403
"Paspalum quadrifarium",151.2968,-33.80925,2002,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.2968,-33.80925,3404
"Paspalum quadrifarium",151.593,-33.0075,2002,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.593,-33.0075,3405
"Paspalum quadrifarium",145.62,-38.36,2000,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",145.62,-38.36,3407
"Paspalum quadrifarium",150.42,-33.55,2000,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",150.42,-33.55,3408
"Paspalum quadrifarium",-55.56666,-27.6,1999,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.56666,-27.6,3410
"Paspalum quadrifarium",145.6833,-38.3667,1999,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",145.6833,-38.3667,3412
"Paspalum quadrifarium",145.3583,-37.7667,1997,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",145.3583,-37.7667,3413
"Paspalum quadrifarium",145.6681,-38.3667,1997,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",145.6681,-38.3667,3414
"Paspalum quadrifarium",-55.96666,-27.91666,1996,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.96666,-27.91666,3416
"Paspalum quadrifarium",145.675,-38.3667,1995,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",145.675,-38.3667,3417
"Paspalum quadrifarium",-55.7,-27.78333,1995,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.7,-27.78333,3418
"Paspalum quadrifarium",-55.53,-27.33,1995,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.53,-27.33,3419
"Paspalum quadrifarium",145.3594,-37.7925,1994,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",145.3594,-37.7925,3420
"Paspalum quadrifarium",145.359,-37.7925,1994,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",145.359,-37.7925,3421
"Paspalum quadrifarium",151.4178,-33.31509,1990,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.4178,-33.31509,3422
"Paspalum quadrifarium",144.9875,-37.7705,1990,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",144.9875,-37.7705,3423
"Paspalum quadrifarium",151.42,-33.32,1990,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.42,-33.32,3424
"Paspalum quadrifarium",145.35,-37.7667,1989,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",145.35,-37.7667,3425
"Paspalum quadrifarium",145.3667,-37.6,1987,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",145.3667,-37.6,3428
"Paspalum quadrifarium",145.3667,-37.7667,1987,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",145.3667,-37.7667,3429
"Paspalum quadrifarium",145.3667,-37.7667,1987,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",145.3667,-37.7667,3430
"Paspalum quadrifarium",145.3667,-37.6,1987,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",145.3667,-37.6,3431
"Paspalum quadrifarium",151.1678,-33.81509,1987,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.1678,-33.81509,3432
"Paspalum quadrifarium",151.17,-33.82,1987,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.17,-33.82,3433
"Paspalum quadrifarium",151.35,-33.42,1983,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.35,-33.42,3439
"Paspalum quadrifarium",151.3511,-33.41509,1983,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.3511,-33.41509,3442
"Paspalum quadrifarium",151.1512,-33.79842,1980,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.1512,-33.79842,3444
"Paspalum quadrifarium",151.15,-33.8,1980,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.15,-33.8,3445
"Paspalum quadrifarium",-55.73333,-27.05,1978,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.73333,-27.05,3453
"Paspalum quadrifarium",147.4,-35.1,1976,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",147.4,-35.1,3456
"Paspalum quadrifarium",147.4012,-35.09845,1976,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",147.4012,-35.09845,3457
"Paspalum quadrifarium",-50.32639,-27.81639,1975,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-50.32639,-27.81639,3458
"Paspalum quadrifarium",-55.76666,-27.91666,1975,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.76666,-27.91666,3459
"Paspalum quadrifarium",-56.05,-28.5167,1970,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-56.05,-28.5167,3466
"Paspalum quadrifarium",151.3178,-33.51509,1969,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.3178,-33.51509,3468
"Paspalum quadrifarium",151.32,-33.52,1969,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.32,-33.52,3469
"Paspalum quadrifarium",151.1167,-33.8,1967,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.1167,-33.8,3474
"Paspalum quadrifarium",151.1333,-33.7667,1964,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.1333,-33.7667,3483
"Paspalum quadrifarium",151.1178,-33.76509,1964,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.1178,-33.76509,3484
"Paspalum quadrifarium",151.12,-33.77,1964,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.12,-33.77,3485
"Paspalum quadrifarium",-58.93333,-27.33333,1964,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.93333,-27.33333,3486
"Paspalum quadrifarium",151.27,-33.77,1962,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.27,-33.77,3487
"Paspalum quadrifarium",151.2678,-33.76509,1962,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.2678,-33.76509,3488
"Paspalum quadrifarium",151.27,-33.77,1958,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.27,-33.77,3496
"Paspalum quadrifarium",151.2678,-33.76509,1958,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.2678,-33.76509,3497
"Paspalum quadrifarium",151.35,-33.42,1955,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.35,-33.42,3503
"Paspalum quadrifarium",151.3511,-33.41509,1955,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.3511,-33.41509,3504
"Paspalum quadrifarium",151.35,-33.42,1955,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.35,-33.42,3505
"Paspalum quadrifarium",151.1178,-33.79842,1954,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.1178,-33.79842,3506
"Paspalum quadrifarium",151.12,-33.8,1954,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.12,-33.8,3507
"Paspalum quadrifarium",147.4,-19.5667,1953,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",147.4,-19.5667,3508
"Paspalum quadrifarium",-55.53333,-27.31666,1945,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.53333,-27.31666,3518
"Paspalum quadrifarium",-52.34222,-31.77194,1944,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-52.34222,-31.77194,3520
"Paspalum quadrifarium",-55.76666,-27.91666,1943,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.76666,-27.91666,3521
"Paspalum quadrifarium",-51.14379,-29.75136,1934,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-51.14379,-29.75136,3528
"Paspalum quadrifarium",151.42,-33.32,1921,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.42,-33.32,3534
"Paspalum quadrifarium",145.1167,-37.9167,1915,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",145.1167,-37.9167,3536
"Paspalum quadrifarium",-56.01667,-25.45,1874,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-56.01667,-25.45,3541
"Paspalum quadrifarium",-57.92,-31,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-57.92,-31,3549
"Paspalum quadrifarium",-61.8,-36.63,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.8,-36.63,3550
"Paspalum quadrifarium",-58.18,-31.35,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.18,-31.35,3552
"Paspalum quadrifarium",151.2054,-33.741,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.2054,-33.741,3553
"Paspalum quadrifarium",-55.57,-27.6,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.57,-27.6,3554
"Paspalum quadrifarium",-58.74,-35.04,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.74,-35.04,3555
"Paspalum quadrifarium",-65,-31.72,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-65,-31.72,3557
"Paspalum quadrifarium",-57.74,-37.95,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-57.74,-37.95,3558
"Paspalum quadrifarium",-57.96,-37.91,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-57.96,-37.91,3559
"Paspalum quadrifarium",151.3641,-33.52293,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.3641,-33.52293,3562
"Paspalum quadrifarium",-64.69,-31.99,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.69,-31.99,3564
"Paspalum quadrifarium",-64.69,-31.99,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.69,-31.99,3565
"Paspalum quadrifarium",-64.69,-31.99,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.69,-31.99,3566
"Paspalum quadrifarium",-64.69,-31.99,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.69,-31.99,3567
"Paspalum quadrifarium",-64.69,-31.99,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.69,-31.99,3568
"Paspalum quadrifarium",-65,-33.17,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-65,-33.17,3570
"Paspalum quadrifarium",-58.21,-31.86,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.21,-31.86,3571
"Paspalum quadrifarium",-64.78,-32.2,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.78,-32.2,3573
"Paspalum quadrifarium",-60.49,-33.83,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-60.49,-33.83,3574
"Paspalum quadrifarium",151.4047,-33.30461,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.4047,-33.30461,3575
"Paspalum quadrifarium",-58.67,-34.61,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.67,-34.61,3576
"Paspalum quadrifarium",150.4178,-33.54843,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",150.4178,-33.54843,3579
"Paspalum quadrifarium",-59.2,-37.33,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-59.2,-37.33,3581
"Paspalum quadrifarium",-61.69,-31.2,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.69,-31.2,3589
"Paspalum quadrifarium",-62.27,-38.21,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-62.27,-38.21,3591
"Paspalum quadrifarium",-61.95,-38.17,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.95,-38.17,3594
"Paspalum quadrifarium",151.6213,-32.93397,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.6213,-32.93397,3596
"Paspalum quadrifarium",150.7953,-34.07152,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",150.7953,-34.07152,3597
"Paspalum quadrifarium",-64.61,-31.18,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.61,-31.18,3598
"Paspalum quadrifarium",-57.94,-33.86,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-57.94,-33.86,3600
"Paspalum quadrifarium",-55.7,-27.78,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.7,-27.78,3601
"Paspalum quadrifarium",-63.25,-36.26,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-63.25,-36.26,3602
"Paspalum quadrifarium",-58.17,-32.22,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.17,-32.22,3603
"Paspalum quadrifarium",-57.78,-37.96,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-57.78,-37.96,3604
"Paspalum quadrifarium",-58.27,-31.89,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.27,-31.89,3605
"Paspalum quadrifarium",-59.1,-37.37,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-59.1,-37.37,3608
"Paspalum quadrifarium",-58.24,-32.48,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.24,-32.48,3610
"Paspalum quadrifarium",-57.68,-29.84,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-57.68,-29.84,3612
"Paspalum quadrifarium",151.414,-33.32224,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.414,-33.32224,3613
"Paspalum quadrifarium",-61.13,-31.27,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.13,-31.27,3614
"Paspalum quadrifarium",-58.24,-31.88,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.24,-31.88,3615
"Paspalum quadrifarium",-58.23,-31.68,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.23,-31.68,3616
"Paspalum quadrifarium",-57.74,-37.95,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-57.74,-37.95,3618
"Paspalum quadrifarium",-62.69,-32.63,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-62.69,-32.63,3619
"Paspalum quadrifarium",150.9552,-33.68043,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",150.9552,-33.68043,3624
"Paspalum quadrifarium",-64.27,-30.95,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.27,-30.95,3625
"Paspalum quadrifarium",151.2459,-33.76213,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.2459,-33.76213,3626
"Paspalum quadrifarium",-58.07,-29.8,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.07,-29.8,3629
"Paspalum quadrifarium",-55.53,-27.32,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.53,-27.32,3631
"Paspalum quadrifarium",-53.17,-32.22,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-53.17,-32.22,3632
"Paspalum quadrifarium",-64.69,-31.99,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.69,-31.99,3633
"Paspalum quadrifarium",151.6957,-32.96183,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.6957,-32.96183,3635
"Paspalum quadrifarium",-61.01,-34.53,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.01,-34.53,3636
"Paspalum quadrifarium",151.0535,-34.01024,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.0535,-34.01024,3638
"Paspalum quadrifarium",-62.69,-32.63,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-62.69,-32.63,3640
"Paspalum quadrifarium",-64.69,-31.99,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.69,-31.99,3642
"Paspalum quadrifarium",-61.4,-30.23,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.4,-30.23,3643
"Paspalum quadrifarium",-58.4,-31.91,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.4,-31.91,3644
"Paspalum quadrifarium",-60.84,-33.43,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-60.84,-33.43,3646
"Paspalum quadrifarium",-59.29,-32.29,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-59.29,-32.29,3647
"Paspalum quadrifarium",-65,-31.72,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-65,-31.72,3650
"Paspalum quadrifarium",-55.72,-27.78,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.72,-27.78,3653
"Paspalum quadrifarium",-64.69,-31.99,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.69,-31.99,3655
"Paspalum quadrifarium",-63.03,-35.09,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-63.03,-35.09,3656
"Paspalum quadrifarium",-58.03,-31.38,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.03,-31.38,3658
"Paspalum quadrifarium",-55.77,-27.92,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.77,-27.92,3659
"Paspalum quadrifarium",-59.43,-34.69,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-59.43,-34.69,3661
"Paspalum quadrifarium",-57.74,-37.95,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-57.74,-37.95,3665
"Paspalum quadrifarium",-61.8,-36.63,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.8,-36.63,3666
"Paspalum quadrifarium",-62.01,-38.06,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-62.01,-38.06,3670
"Paspalum quadrifarium",-60.64,-33.75,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-60.64,-33.75,3672
"Paspalum quadrifarium",-60.95,-30.45,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-60.95,-30.45,3675
"Paspalum quadrifarium",-61.13,-31.27,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.13,-31.27,3677
"Paspalum quadrifarium",-58.4,-31.91,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.4,-31.91,3679
"Paspalum quadrifarium",-58.42,-35.03,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.42,-35.03,3682
"Paspalum quadrifarium",151.4178,-33.31509,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.4178,-33.31509,3683
"Paspalum quadrifarium",-60.75,-31.66,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-60.75,-31.66,3684
"Paspalum quadrifarium",151.3511,-33.41509,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.3511,-33.41509,3685
"Paspalum quadrifarium",-61.3,-31.6,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.3,-31.6,3690
"Paspalum quadrifarium",-55.69,-28.15,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.69,-28.15,3691
"Paspalum quadrifarium",-60.69,-33.93,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-60.69,-33.93,3693
"Paspalum quadrifarium",-59.43,-34.69,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-59.43,-34.69,3694
"Paspalum quadrifarium",-64.69,-31.99,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.69,-31.99,3695
"Paspalum quadrifarium",-58.11,-31.43,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.11,-31.43,3697
"Paspalum quadrifarium",-57.78,-37.96,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-57.78,-37.96,3698
"Paspalum quadrifarium",-64.03,-31.23,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.03,-31.23,3699
"Paspalum quadrifarium",-60.52,-31.74,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-60.52,-31.74,3700
"Paspalum quadrifarium",-64.61,-31.18,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.61,-31.18,3702
"Paspalum quadrifarium",-64.77,-31.9,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.77,-31.9,3703
"Paspalum quadrifarium",-62.12,-37.79,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-62.12,-37.79,3704
"Paspalum quadrifarium",-60.05,-31.67,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-60.05,-31.67,3708
"Paspalum quadrifarium",-61.69,-31.2,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.69,-31.2,3709
"Paspalum quadrifarium",-61.64,-30.25,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.64,-30.25,3710
"Paspalum quadrifarium",-59.09,-37.37,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-59.09,-37.37,3711
"Paspalum quadrifarium",-62.01,-38.06,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-62.01,-38.06,3716
"Paspalum quadrifarium",151.5663,-33.00734,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.5663,-33.00734,3717
"Paspalum quadrifarium",-58.62,-33.64,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.62,-33.64,3724
"Paspalum quadrifarium",-64.58,-31.2,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.58,-31.2,3725
"Paspalum quadrifarium",151.3335,-32.81854,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.3335,-32.81854,3728
"Paspalum quadrifarium",-62.02,-38.06,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-62.02,-38.06,3730
"Paspalum quadrifarium",150.8873,-33.6868,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",150.8873,-33.6868,3732
"Paspalum quadrifarium",-64.69,-31.99,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.69,-31.99,3733
"Paspalum quadrifarium",-62.27,-38.21,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-62.27,-38.21,3735
"Paspalum quadrifarium",-61.4,-30.23,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.4,-30.23,3738
"Paspalum quadrifarium",151.2507,-33.73326,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.2507,-33.73326,3739
"Paspalum quadrifarium",-58.4,-31.91,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.4,-31.91,3741
"Paspalum quadrifarium",-58.75,-33.78,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.75,-33.78,3742
"Paspalum quadrifarium",-63.02,-35.03,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-63.02,-35.03,3743
"Paspalum quadrifarium",-64.58,-31.2,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.58,-31.2,3745
"Paspalum quadrifarium",-58.24,-31.88,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.24,-31.88,3748
"Paspalum quadrifarium",-58.75,-33.78,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.75,-33.78,3755
"Paspalum quadrifarium",-56.23,-28.21,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-56.23,-28.21,3756
"Paspalum quadrifarium",-59.1,-37.37,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-59.1,-37.37,3757
"Paspalum quadrifarium",151.4467,-33.27892,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.4467,-33.27892,3758
"Paspalum quadrifarium",-55.69,-28.15,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.69,-28.15,3759
"Paspalum quadrifarium",-57.73,-29.29,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-57.73,-29.29,3762
"Paspalum quadrifarium",-58.58,-32.38,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.58,-32.38,3765
"Paspalum quadrifarium",-60.69,-33.93,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-60.69,-33.93,3766
"Paspalum quadrifarium",-57.84,-37.89,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-57.84,-37.89,3767
"Paspalum quadrifarium",-64.58,-31.2,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.58,-31.2,3771
"Paspalum quadrifarium",-61.48,-31.14,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.48,-31.14,3773
"Paspalum quadrifarium",-59.2,-37.33,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-59.2,-37.33,3775
"Paspalum quadrifarium",151.1257,-33.65241,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.1257,-33.65241,3776
"Paspalum quadrifarium",-58.12,-37.86,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.12,-37.86,3778
"Paspalum quadrifarium",-64.58,-31.2,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-64.58,-31.2,3779
"Paspalum quadrifarium",-57.96,-25.69,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-57.96,-25.69,3780
"Paspalum quadrifarium",-57.84,-37.89,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-57.84,-37.89,3781
"Paspalum quadrifarium",-58.17,-31.64,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-58.17,-31.64,3782
"Paspalum quadrifarium",-61.4,-30.23,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.4,-30.23,3783
"Paspalum quadrifarium",151.5579,-33.00611,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",151.5579,-33.00611,3787
"Paspalum quadrifarium",-61.31,-33.45,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.31,-33.45,3791
"Paspalum quadrifarium",-57.96,-37.91,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-57.96,-37.91,3794
"Paspalum quadrifarium",-59.07,-37.35,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-59.07,-37.35,3796
"Paspalum quadrifarium",-55.97,-27.92,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-55.97,-27.92,3797
"Paspalum quadrifarium",-61.79,-38.14,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-61.79,-38.14,3798
"Paspalum quadrifarium",-62.66,-35.96,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-62.66,-35.96,3802
"Paspalum quadrifarium",-62.02,-38.06,NA,"GBIF","Paspalum quadrifarium","Paspalum quadrifarium",-62.02,-38.06,3807
