origName,decimalLongitude,decimalLatitude,year,database,acceptName
Paspalum notatum,-82.967894,-619.931708848018,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-82.78,-6623.40548404032,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-82.7333,-6630.51860462704,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-82.7333,-6626.96204433368,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-82.616667,-5741.37853128695,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-82.574546,-164.691991297891,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-82.426944,-6356.66346203829,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-82.377853,28.070867,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-82.366,-6797.67693841498,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-82.3608,-2970.81806275922,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-82.3608,-2967.26150246586,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-82.347443,-114.900147190846,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-82.3,-4290.30193159592,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-82.269647,27.949021,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-82.052133,-1171.19855431888,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-82.0326,-360.302807432711,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.9592,-886.673730850045,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.959089,-890.230291143405,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.87069,-836.881886743,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.83694,-2828.55565102481,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.73,-2832.11221131817,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.666667,-5531.54147397869,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.6299,-477.669297113603,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.57693,-1334.80032781345,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.5637,-772.863801462513,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.49252,-1349.02656898689,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.36,-2540.47426726262,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.332044,-122.013267777566,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.3132,-790.646602929315,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.271667,-3084.62799214675,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.2457,-2536.91770696926,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.123333,-65.1083030838002,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-81.1106,-2174.1485570465,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.8071,-1092.95422786495,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.7999,-1124.96327050519,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.779698,-75.7779839638812,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.765477,-232.266636871738,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.7125,-833.32532644964,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.712486,-826.212205862919,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.6926,-964.918057303969,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.66035,-2159.92231587306,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.6482,-822.655645569558,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.63333,-4276.07569042248,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.4495,-797.759723516036,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.343211,-267.832239805341,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.190729,-2682.73667899703,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.181404,-57.9951824970802,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.16666,-3827.94909345907,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.166,-3767.48756847194,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.130973,-324.737204499107,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-80.05,-6399.34218555862,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.837222,-5357.27001960403,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.83722,-5318.14785637706,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.8146,-737.29819852891,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.807879,-338.963445672549,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.6134,-491.895538287044,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.6,-2423.10777758172,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.56805,-5478.19306957828,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.53333,-4396.99874039673,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.516667,-7516.10211767377,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.51666,-3258.89944652141,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.516,-3248.22976564133,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.516,-2522.69146579582,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.5,-3831.50565375243,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.5,-3763.93100817858,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.36666,-3867.07125668603,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.366,-3877.74093756612,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.33333,-4023.55990959389,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.333,-4027.11646988725,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.31666,-3262.45600681477,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.316,-3244.67320534797,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.21666,-4585.49643594483,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.21666,-3824.39253316571,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.216,-4574.82675506475,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.216,-3760.37444788522,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.2,-3863.51469639267,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.2,-3852.84501551259,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.1833,-3440.28402148279,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.17214,-282.058480978783,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.16666,-3006.38366569283,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.16666,-2440.89057904853,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.166,-3009.94022598619,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.166,-2437.33401875517,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.1472,-1178.3116749056,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.05,-2526.24802608918,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.05,-2419.55121728836,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-79.014225,-239.379757458458,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-78.964088,-68.6648633771612,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-78,-5624.01204160606,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-77.3833,-5773.38757392719,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-77.11766,-6676.75388844072,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-76.8167,-6680.31044873408,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-76.73607,-6648.30140609384,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-76.564991,-8028.24679991766,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-76.39245,-908.013092610207,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-76.391794,-904.456532316847,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-76.304806,-7807.74006172932,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-76.201278,-523.904580927288,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-76.141097,-3998.66398754037,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-76.095172,-516.791460340567,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-76.0671,-520.348020633927,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-75.8,-3628.78171703089,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-75.71186,-97.1173457240442,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-75.6206,-8558.17428362836,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-75.62056,-7427.18811033976,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-75.506748,-8031.80336021102,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-75.470836,-7217.3510530315,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-75.211371,-3418.94465972263,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-75.10363,-7896.65406906333,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-75.072502,-5069.18863584184,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-75.0725,-5076.30175642856,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-75.0725,-5072.7451961352,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-75.0458,-7302.70850007215,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-74.578151,-8156.28297047864,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-74.429,-8483.48651746779,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-73.565219,-4304.52817276936,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-73.132681,-4308.08473306272,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-72.769361,-8775.12446152334,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-72.7045,-406.538091246396,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-72.7045,-402.981530953035,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.583722,-7192.45513097798,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-2053.22550707225,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-2049.66894677889,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-2046.11238648553,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-2042.55582619217,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-2038.9992658988,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-2035.44270560544,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-2031.88614531208,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-2028.32958501872,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-2024.77302472536,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-2021.216464432,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-2017.65990413864,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-2014.10334384528,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-2010.54678355192,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-2006.99022325856,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-2003.4336629652,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1999.87710267184,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1996.32054237848,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1992.76398208512,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1989.20742179176,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1985.6508614984,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1982.09430120504,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1978.53774091168,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1974.98118061832,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1971.42462032496,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1967.8680600316,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1964.31149973824,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1960.75493944488,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1957.19837915152,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1953.64181885816,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1950.0852585648,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1946.52869827144,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1942.97213797807,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1939.41557768471,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1935.85901739135,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1932.30245709799,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1928.74589680463,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1925.18933651127,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1921.63277621791,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1918.07621592455,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1914.51965563119,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1910.96309533783,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1907.40653504447,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1900.29341445775,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1896.73685416439,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1893.18029387103,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1889.62373357767,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1886.06717328431,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1882.51061299095,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1878.95405269759,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1875.39749240423,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1871.84093211087,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1868.28437181751,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1864.72781152415,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1861.17125123079,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1857.61469093743,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1854.05813064407,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1850.50157035071,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1846.94501005735,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1843.38844976398,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1839.83188947062,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1836.27532917726,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1832.7187688839,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1829.16220859054,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1825.60564829718,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1822.04908800382,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1818.49252771046,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1814.9359674171,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1811.37940712374,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1807.82284683038,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1804.26628653702,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1800.70972624366,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1797.1531659503,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1793.59660565694,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1790.04004536358,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1786.48348507022,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1782.92692477686,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1779.3703644835,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1775.81380419014,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1772.25724389678,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1768.70068360342,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1765.14412331006,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1761.5875630167,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1758.03100272334,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1754.47444242998,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1750.91788213662,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1747.36132184325,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1743.80476154989,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1740.24820125653,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1736.69164096317,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1733.13508066981,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1729.57852037645,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1726.02196008309,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1722.46539978973,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1718.90883949637,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1715.35227920301,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1711.79571890965,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1708.23915861629,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1704.68259832293,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.219722,-1701.12603802957,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-71.099233,-139.796069244368,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-70.99145,-456.329935353441,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-69.81666,-4621.06203887843,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-68.71,-8583.07020568188,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-68.66,-7928.66311170357,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-67.8113845123932,-2380.4290540614,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-67.139308,-6666.08420756064,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-67.0518,-6434.90778849222,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-66.85,-8515.49556010803,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-66.85,-7789.95726026252,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-66.615833,-4610.39235799835,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-66.273396,-6658.97108697392,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-66.04991,-6662.52764726728,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.87,-8117.16080725167,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.87,-7633.46860735466,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.8,-8643.53173066901,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.8,-8376.78970866698,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.8,-7672.59077058163,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.8,-7046.6361589502,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.67,-7832.63598378284,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.66666,-2092.34767029921,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.6632,-1160.52887343879,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.658,-1156.97231314543,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.47,-7082.20176188381,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.44,-8262.97977927945,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.41,-8650.64485125573,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.41,-8647.08829096237,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.41,-8053.14272197119,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.41,-7925.10655141021,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.41,-7359.61346476591,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.4,-8785.79414240342,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.4,-7747.27853674219,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.37,-7466.31027356673,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.37,-6996.84431484316,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.36666,-1477.06273954787,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.35,-8511.93899981467,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.35,-7743.72197644883,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.23,-8629.30548949556,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.15,-8718.21949682957,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.09305,-2074.56486883241,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.09,-7910.88031023677,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65.08,-7313.37818095223,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65,-8675.54077330925,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65,-8035.35992050438,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-65,-7637.02516764802,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.99,-8458.59059541427,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.93,-7921.54999111685,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.87,-8113.60424695831,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.86666,-2515.57834520909,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.83333,-3002.82710539946,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.73,-7718.82605439531,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.63,-7405.8487485796,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.62,-7654.80796911483,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.62,-7420.07498975304,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.58833,-1270.78224253297,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.58,-8430.13811306738,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.55,-8590.1833262686,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.52,-8270.09289986617,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.52,-7935.77623229029,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.5,-7007.51399572324,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.492222,-8291.43226162633,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.46,-8935.16967472454,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.44,-7960.67215434382,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.43,-8316.32818367985,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.43,-8184.73545282552,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.43,-7196.01169127134,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.42166,-1288.56504399977,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.42,-8455.03403512091,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.34111,-915.126213196928,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.31722,-1569.53330717524,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.27,-7957.11559405046,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.27,-7683.26045146171,NA,GBIF,Paspalum notatum Fl?gg?
Paspalum notatum,-64.25,-8931.61311443118,NA,GBIF,Paspalum notatum Fl?gg?
